date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:01:09	116644/116644	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:09%20GMT	https://store.hihonor.com/it/	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/index.html	(from )
10:01:09	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:08%20GMT	https://store.hihonor.com/robots.txt		(from )
10:01:10	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:W/%221150-1510907650000%22	https://store.hihonor.com/it/images/favicon.ico	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/images/favicon.ico	(from https://store.hihonor.com/it/)
10:01:10	950020/950020	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Nov%202017%2008:35:38%20GMT	https://cdn-itcname.hihonor.com/it/stylus/css/styles.min.css?21112017	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/stylus/css/styles.mincc33.css	(from https://store.hihonor.com/it/)
10:01:10	6577/6577	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Nov%202017%2008:35:32%20GMT	https://cdn-itcname.hihonor.com/it/js/common/jsapi.min.js?21112017	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/js/common/jsapi.mincc33.js	(from https://store.hihonor.com/it/)
10:01:10	457823/457823	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Nov%202017%2008:35:28%20GMT	https://cdn-itcname.hihonor.com/it/js/home-all.min.js?21112017	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/js/home-all.mincc33.js	(from https://store.hihonor.com/it/)
10:01:11	3725/3725	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Nov%202017%2008:35:28%20GMT	https://cdn-itcname.hihonor.com/it/js/echannel/ga-ecommerce.min.js?21112017	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/js/echannel/ga-ecommerce.mincc33.js	(from https://store.hihonor.com/it/)
10:01:11	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2023%20Nov%202017%2009:01:11%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Mie%20pagine%20Web/Honor/www.googletagmanager.com/gtm.55445.delayed	(from https://store.hihonor.com/it/)
10:01:11	1443/1443	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-5a3%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/cn.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/cn.jpg	(from https://store.hihonor.com/it/)
10:01:12	1488/1488	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-5d0%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/in.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/in.jpg	(from https://store.hihonor.com/it/)
10:01:12	1799/1799	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-707%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/my.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/my.jpg	(from https://store.hihonor.com/it/)
10:01:12	1570/1570	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-622%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/vi.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/vi.jpg	(from https://store.hihonor.com/it/)
10:01:12	1366/1366	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-556%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/be.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/be.jpg	(from https://store.hihonor.com/it/)
10:01:12	1367/1367	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-557%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_bulgaria.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_bulgaria.jpg	(from https://store.hihonor.com/it/)
10:01:13	1609/1609	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-649%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/cz.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/cz.jpg	(from https://store.hihonor.com/it/)
10:01:13	1454/1454	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-5ae%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/fi.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/fi.jpg	(from https://store.hihonor.com/it/)
10:01:13	1359/1359	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-54f%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/fr.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/fr.jpg	(from https://store.hihonor.com/it/)
10:01:13	1365/1365	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-555%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/de.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/de.jpg	(from https://store.hihonor.com/it/)
10:01:14	1628/1628	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-65c%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/gr.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/gr.jpg	(from https://store.hihonor.com/it/)
10:01:14	1368/1368	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-558%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_hungary.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_hungary.jpg	(from https://store.hihonor.com/it/)
10:01:14	1399/1399	---M--	200	added ('OK')	image/jpeg	etag:%2259b902c3-577%22	https://cdn-itcname.hihonor.com/pms/template/content/2017/20170913180451794.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/template/content/2017/20170913180451794.jpg	(from https://store.hihonor.com/it/)
10:01:14	1371/1371	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-55b%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/nl.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/nl.jpg	(from https://store.hihonor.com/it/)
10:01:14	1642/1642	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-66a%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_norway.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_norway.jpg	(from https://store.hihonor.com/it/)
10:01:15	1311/1311	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-51f%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_poland.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_poland.jpg	(from https://store.hihonor.com/it/)
10:01:15	1486/1486	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-5ce%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/pt.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/pt.jpg	(from https://store.hihonor.com/it/)
10:01:15	1369/1369	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-559%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/ru.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/ru.jpg	(from https://store.hihonor.com/it/)
10:01:15	1619/1619	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-653%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_serbia.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_serbia.jpg	(from https://store.hihonor.com/it/)
10:01:16	1648/1648	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-670%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/es.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/es.jpg	(from https://store.hihonor.com/it/)
10:01:16	1471/1471	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-5bf%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/ch.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/ch.jpg	(from https://store.hihonor.com/it/)
10:01:16	2255/2255	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-8cf%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/uk.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/uk.jpg	(from https://store.hihonor.com/it/)
10:01:16	1400/1400	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-578%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_colombia.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/Flag_colombia.jpg	(from https://store.hihonor.com/it/)
10:01:16	1587/1587	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-633%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/ksa.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/ksa.jpg	(from https://store.hihonor.com/it/)
10:01:17	1462/1462	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-5b6%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/uae.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/uae.jpg	(from https://store.hihonor.com/it/)
10:01:17	1631/1631	---M--	200	added ('OK')	image/jpeg	etag:%225a0e9f02-65f%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/us.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/us.jpg	(from https://store.hihonor.com/it/)
10:01:17	46604/46604	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Nov%202017%2008:35:28%20GMT	https://cdn-itcname.hihonor.com/it/js/echannel/base.min.js?21112017	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/js/echannel/base.mincc33.js	(from https://store.hihonor.com/it/)
10:01:17	131959/131959	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:17%20GMT	https://store.hihonor.com/it/cmsContent?key=web_cms_privacy	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/cmsContent0416.html	(from https://store.hihonor.com/it/)
10:01:18	1397/1397	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225a0e9f02-575%22	https://cdn-itcname.hihonor.com/it/images/honor4/country_flags/it.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/it/images/honor4/country_flags/it.jpg	(from https://store.hihonor.com/it/)
10:01:18	987/987	---M--	200	added ('OK')	image/png	etag:%2259390d21-3db%22	https://cdn-itcname.hihonor.com/pimages/common/config/logo/logo20170608163900.png	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pimages/common/config/logo/logo20170608163900.png	(from https://store.hihonor.com/it/)
10:01:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:19%20GMT	https://store.hihonor.com/it/member/order?t=1511427586228	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/member/order549f	(from https://store.hihonor.com/it/)
10:01:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:19%20GMT	https://store.hihonor.com/it/account/login?url=https%3A%2F%2Fstore.hihonor.com%2Fit%2Fmember%2Forder%3Ft%3D1511427586228	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/login2fc0	(from https://store.hihonor.com/it/)
10:01:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:19%20GMT	https://store.hihonor.com/it/member/myInformation?t=1511427586228timestamp	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/member/myInformation8524	(from https://store.hihonor.com/it/)
10:01:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:19%20GMT	https://store.hihonor.com/it/account/login?url=https%3A%2F%2Fstore.hihonor.com%2Fit%2Fmember%2FmyInformation%3Ft%3D1511427586228timestamp	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/logind0a5	(from https://store.hihonor.com/it/)
10:01:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:20%20GMT	https://store.hihonor.com/it/member?t=1511427586228	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/member549f	(from https://store.hihonor.com/it/)
10:01:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:20%20GMT	https://store.hihonor.com/it/account/login?url=https%3A%2F%2Fstore.hihonor.com%2Fit%2Fmember%3Ft%3D1511427586228	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/loginfbef	(from https://store.hihonor.com/it/)
10:01:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:20%20GMT	https://store.hihonor.com/it/member/order?t=1511427586228	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/member/order549f	(from https://store.hihonor.com/it/)
10:01:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:20%20GMT	https://store.hihonor.com/it/account/login?url=https%3A%2F%2Fstore.hihonor.com%2Fit%2Fmember%2Forder%3Ft%3D1511427586228	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/login2fc0	(from https://store.hihonor.com/it/)
10:01:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:20%20GMT	https://store.hihonor.com/it/account/logout	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/logout	(from https://store.hihonor.com/it/)
10:01:21	108742/108742	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:21%20GMT	https://store.hihonor.com/it/search?keyword=Honor	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/searchca92.html	(from https://store.hihonor.com/it/)
10:01:21	108748/108748	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:21%20GMT	https://store.hihonor.com/it/search?keyword=Honor+9	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/searchcbef.html	(from https://store.hihonor.com/it/)
10:01:22	108748/108748	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:21%20GMT	https://store.hihonor.com/it/search?keyword=Honor+8	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/search27ad.html	(from https://store.hihonor.com/it/)
10:01:22	108747/108747	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:22%20GMT	https://store.hihonor.com/it/search?keyword=honor+6x	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/searchd75f.html	(from https://store.hihonor.com/it/)
10:01:23	108747/108747	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:22%20GMT	https://store.hihonor.com/it/search?keyword=Honor+6A	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/searchb1c4.html	(from https://store.hihonor.com/it/)
10:01:23	108744/108744	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:23%20GMT	https://store.hihonor.com/it/search?keyword=Honor+8+Pro	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/searcha79a.html	(from https://store.hihonor.com/it/)
10:01:24	165533/165533	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:23%20GMT	https://store.hihonor.com/it/product/639090033.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/639090033.html	(from https://store.hihonor.com/it/)
10:01:24	255/255	---M--	200	added ('OK')	image/png	etag:W/%22255-1510907650000%22	https://store.hihonor.com/it/images/echannel/icon/hot_menu.png	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/images/echannel/icon/hot_menu.png	(from https://store.hihonor.com/it/)
10:01:25	111094/111094	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:24%20GMT	https://store.hihonor.com/it/item/217766903/index	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/item/217766903/index.html	(from https://store.hihonor.com/it/)
10:01:25	286/286	---M--	200	added ('OK')	image/png	etag:W/%22286-1510907650000%22	https://store.hihonor.com/it/images/echannel/icon/new_menu.png	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/images/echannel/icon/new_menu.png	(from https://store.hihonor.com/it/)
10:01:26	164181/164181	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:26%20GMT	https://store.hihonor.com/it/product/775214205.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/775214205.html	(from https://store.hihonor.com/it/)
10:01:26	162005/162005	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:26%20GMT	https://store.hihonor.com/it/product/805154013.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/805154013.html	(from https://store.hihonor.com/it/)
10:01:27	163676/163676	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:26%20GMT	https://store.hihonor.com/it/product/205715997.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/205715997.html	(from https://store.hihonor.com/it/)
10:01:27	163721/163721	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:27%20GMT	https://store.hihonor.com/it/product/211451478.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/211451478.html	(from https://store.hihonor.com/it/)
10:01:28	163145/163145	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:27%20GMT	https://store.hihonor.com/it/product/672559893.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/672559893.html	(from https://store.hihonor.com/it/)
10:01:28	157568/157568	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:28%20GMT	https://store.hihonor.com/it/product/593171207.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/593171207.html	(from https://store.hihonor.com/it/)
10:01:29	159770/159770	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:29%20GMT	https://store.hihonor.com/it/product/626249527.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/626249527.html	(from https://store.hihonor.com/it/)
10:01:30	158858/158858	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:29%20GMT	https://store.hihonor.com/it/product/277341071.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/277341071.html	(from https://store.hihonor.com/it/)
10:01:30	160531/160531	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:30%20GMT	https://store.hihonor.com/it/product/154619901.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/154619901.html	(from https://store.hihonor.com/it/)
10:01:31	110476/110476	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:30%20GMT	https://store.hihonor.com/it/cmsContent?key=wap_cms_events	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/cmsContentfb19.html	(from https://store.hihonor.com/it/)
10:01:31	15234/15234	---M--	200	added ('OK')	image/jpeg	etag:%2259f8bcfb-3b82%22	https://cdn-itcname.hihonor.com/pms//product/6901443185719//428_428_1509473530555mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443185719/428_428_1509473530555mp.jpg	(from https://store.hihonor.com/it/)
10:01:31	19173/19173	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2259649af2-4ae5%22	https://cdn-itcname.hihonor.com/pms//product/6901443170173//428_428_1499765543078mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443170173/428_428_1499765543078mp.jpg	(from https://store.hihonor.com/it/)
10:01:31	15761/15761	---M--	200	added ('OK')	image/jpeg	etag:%2259648eef-3d91%22	https://cdn-itcname.hihonor.com/pms//product/6901443131747//428_428_1499762467997mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443131747/428_428_1499762467997mp.jpg	(from https://store.hihonor.com/it/)
10:01:31	25327/25327	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22596482f6-62ef%22	https://cdn-itcname.hihonor.com/pms//product/6901443154296//428_428_1499759403525mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443154296/428_428_1499759403525mp.jpg	(from https://store.hihonor.com/it/)
10:01:32	18302/18302	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22596f179b-477e%22	https://cdn-itcname.hihonor.com/pms//product/6901443184507//428_428_1500452822920mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443184507/428_428_1500452822920mp.jpg	(from https://store.hihonor.com/it/)
10:01:32	113371/113371	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:32%20GMT	https://store.hihonor.com/it/list-157	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/list-157.html	(from https://store.hihonor.com/it/)
10:01:33	17911/17911	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2259e0b792-45f7%22	https://cdn-itcname.hihonor.com/pms//product/008601110000401//428_428_1507899259014mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/008601110000401/428_428_1507899259014mp.jpg	(from https://store.hihonor.com/it/)
10:01:33	10387/10387	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2259881593-2893%22	https://cdn-itcname.hihonor.com/pms//product/6901443189113//428_428_1502090717262mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443189113/428_428_1502090717262mp.jpg	(from https://store.hihonor.com/it/)
10:01:33	13364/13364	---M--	200	added ('OK')	image/jpeg	etag:%2259882743-3434%22	https://cdn-itcname.hihonor.com/pms//product/6901443191390//428_428_1502095245793mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/6901443191390/428_428_1502095245793mp.jpg	(from https://store.hihonor.com/it/)
10:01:33	8577/8577	---M--	200	added ('OK')	image/jpeg	etag:%2259e09ef7-2181%22	https://cdn-itcname.hihonor.com/pms//product/69014431123346//428_428_1507892983002mp.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/product/69014431123346/428_428_1507892983002mp.jpg	(from https://store.hihonor.com/it/)
10:01:34	110888/110888	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:34%20GMT	https://store.hihonor.com/it/list-162	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/list-162.html	(from https://store.hihonor.com/it/)
10:01:34	15128/15128	---M--	200	added ('OK')	image/jpeg	etag:%2259e499e4-3b18%22	https://cdn-itcname.hihonor.com/pms/template/content/2017/20171016193708798.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/template/content/2017/20171016193708798.jpg	(from https://store.hihonor.com/it/)
10:01:34	10152/10152	---M--	200	added ('OK')	image/jpeg	etag:%2259e499f5-27a8%22	https://cdn-itcname.hihonor.com/pms/template/content/2017/20171016193724995.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/template/content/2017/20171016193724995.jpg	(from https://store.hihonor.com/it/)
10:01:34	13051/13051	---M--	200	added ('OK')	image/jpeg	etag:%2259e49a00-32fb%22	https://cdn-itcname.hihonor.com/pms/template/content/2017/20171016193736381.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/template/content/2017/20171016193736381.jpg	(from https://store.hihonor.com/it/)
10:01:35	110593/110593	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:35%20GMT	https://store.hihonor.com/it/cmsContent?key=web_cms_events	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/cmsContente6c2.html	(from https://store.hihonor.com/it/)
10:01:35	96328/96328	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2023%20Nov%202017%2009:01:35%20GMT	https://store.hihonor.com/it/product/display/{	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/product/display/{	(from https://store.hihonor.com/it/)
10:01:36	11980/11980	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2009:01:35%20GMT	https://store.hihonor.com/it/trackorder/popup/	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/trackorder/popup/index.html	(from https://store.hihonor.com/it/)
10:01:36	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:36%20GMT	https://store.hihonor.com/it/member/petal	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/member/petal	(from https://store.hihonor.com/it/)
10:01:36	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:36%20GMT	https://store.hihonor.com/it/account/login?url=https%3A%2F%2Fstore.hihonor.com%2Fit%2Fmember%2Fpetal	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/loginbf3c	(from https://store.hihonor.com/it/)
10:01:36	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2009:01:36%20GMT	https://store.hihonor.com/it/account/login	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/account/login	(from https://store.hihonor.com/it/)
10:01:37	145237/145237	---M--	200	added ('OK')	image/jpeg	etag:%225a154f0e-23755%22	https://cdn-itcname.hihonor.com/pms/sale/2017-11/20171122181854622.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/sale/2017-11/20171122181854622.jpg	(from https://store.hihonor.com/it/)
10:01:37	3204/3204	---MCZ	200	added ('OK')	text/html	etag:W/%225a157073-c84%22	https://store.hihonor.com/it/trovailcodicev1.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/trovailcodicev1.html	(from https://store.hihonor.com/it/)
10:01:37	171933/171933	---M--	200	added ('OK')	image/jpeg	etag:%225a154e5c-29f9d%22	https://cdn-itcname.hihonor.com/pms/sale/2017-11/20171122181556227.jpg	C:/Mie%20pagine%20Web/Honor/cdn-itcname.hihonor.com/pms/sale/2017-11/20171122181556227.jpg	(from https://store.hihonor.com/it/)
10:01:37	4000/4000	---MCZ	200	added ('OK')	text/html	etag:W/%225a154cae-fa0%22	https://store.hihonor.com/it/honorblackfriday.html	C:/Mie%20pagine%20Web/Honor/store.hihonor.com/it/honorblackfriday.html	(from https://store.hihonor.com/it/)
